vacancy_id,vacancy_name,company_name,company_dept,area,address,latitude,longitude,salary_from,salary_to,salary_currency,salary_gross,publication_time,last_changed,schedule,req,resp,cond,skills
71426958,Data Scientist (команда Поиска),HeadHunter::Analytics/Data Science,HeadHunter::Analytics/Data Science,1,"Москва, улица Годовикова, 9с10",55.809343,37.628505,350000.0,,RUR,True,2022-11-22 10:01:59,2022-11-22 13:59:41,FULL_DAY,Опыт реализации и применения моделей машинного обучения в продакшн. Понимание основных методов и алгоритмов Machine Learning. Знание принципов работы нейросетевых...,"Развитие моделей поискового ранжирования и рекомендательных систем. Тюнинг существующих моделей, feature engineering, а также построение новых решений с нуля. ","Возможность выбора места работы: удаленно или из офиса. Гибкий график рабочего дня. Оформление в соответствии с ТК РФ, «Белая» заработная...",
71757739,Аналитик/data science,Смартсофт,,1,"Москва, Нижний Сусальный переулок",55.761355,37.662659,,,,,2022-11-27 07:31:08,2022-11-27 08:19:38,FULL_DAY,"Высшее техническое образование (IT или физмат). Системное мышление, навыки анализа и структурирования информации, высокая грамотность. Умение выявить у заказчика функциональные...","Участие в задачах, связанных с анализом больших данных и машинным обучением (ML), Data science. Участие в разработке новых компонент подсистемы...","Работу в центре Москвы возле метро ""Курская"", бизнес-квартал ""Арма"". Профессиональный дружный коллектив. Трудоустройство по ТК РФ. Конкурентную официальную белую...",
71908944,Ведущий специалист отдела математического моделирования / Data Scientist,Eqvanta,,1,,,,,,,,2022-11-27 07:57:44,2022-11-27 08:20:14,REMOTE,Опыт работы в data science от 2х лет. Высшее математическое/техническое образование. Знание и навыки работы с SQL. ,Работу над актуальными финтех-продуктами. Полный цикл анализа данных и моделирования для повышения доходности портфеля просроченных займов (предсказание доходности клиента...,"Продуктивную и вдохновляющую атмосферу. Понятные задачи: Стабильную, официальную зарплату. Комьюнити крутых профессионалов и наставников, где ценят усилия и результаты каждого...",
72819441,Data Scientist / Аналитик Data Science,ПроКомплаенс,,1,"Москва, 1-й переулок Тружеников, 14с8",55.737938,37.571516,,,,,2022-11-26 15:14:05,2022-11-26 15:20:30,FULL_DAY,"Опыт работы над прикладными задачами или решениями, внедренными в пром. Опыт решения задач из области Classification/Forecasting. Хороший математический бэкграунд. ","Выявление и связывание ключевой информации в коротких текстах с использованием NLP-техник (NER, NEL, NED, NERD, …) и современных нейронных сетей...","Оформление по ТК РФ (оплата отпуска, больничных листов и т.д.). График работы Full-time, гибкое начало рабочего дня. ",
71523297,Data Scientist (Senior),"билайн: ИТ, Data, Digital","билайн: ИТ, Data, Digital",1,,,,,,,,2022-11-26 16:04:20,2022-11-26 16:19:13,REMOTE,"Мы рассчитываем, что у тебя есть опыт и знания для этой позиции: Реальный опыт построения коммерческих рекомендательных систем. ","Решать бизнес-задачи с помощью анализа данных и машинного обучения. Проводить поиск, выгрузку, статистический анализ и обработку данных. ",,
72323871,"Data Scientist (СV, NLP)",MillionAgents,,1,,,,150000.0,250000.0,RUR,False,2022-11-26 18:24:57,2022-11-26 19:19:10,FULL_DAY,"Требуемый опыт: Знания рекуррентной нейронных сетей, языковых моделей. Уверенно пользуетесь IDE, например: PyCharm, VS Code, Sublime, Vim. Python: опыт работы...","SQL: написание, профилирование и оптимизация запросов. Обучали модели на GPU не в облаке (!), умеете развертывать модели на nvidia-docker.","Работа в стабильной IT компании с технологичными продуктами. Мы устойчиво растем уже 8 лет. Официальное трудоустройство по ТК РФ, полностью...",
71492524,Senior Data Science (RecSys),КИБЕР-РОМ,,1,"Москва, Рочдельская улица, 15с27",55.754836,37.560565,,,,,2022-11-26 09:14:34,2022-11-26 09:19:16,FLEXIBLE,Высшее техническое или математическое образование. Знание Мат статистики и Высшей математики критичны для решения наших задач. Опыт построения Production рекомендательных...,Строить эксперименты по улучшению ранжирования рекомендаций. Искать и внедрять новые фичи. Выстраивать Pipeline-ы по подсчету признаков. Адаптировать решения платформы...,"Мы - аккредитованная в Минцифрах IT-компания. Оформление по ТК РФ, конкурентная заработная плата. График работы 5\2, гибкое начало дня...",
71484836,Data scientist,"585, Холдинг",,1,,,,,,,,2022-11-25 15:07:49,2022-11-25 15:07:49,REMOTE,Опыт коммерческой разработки на Python от 2 лет. Опыт работа с библиотеками по анализу данных. Знание алгоритмов и структур данных. ,"Разработка, поддержка и развитие собственной “системы компьютерной симуляции и тестирования стратегий”. (Python, SQL, Git ). Разработка новых модулей системы для бэктестинга...",Полностью белая заработная плата с выплатами без задержек; обсуждается с успешными кандидатами по итогам собеседования. Условия для развития: свобода действий...,
72787688,ML разработчик / Data scientist,"BabyBlog.ru (Бэбиблог, ООО)",,1,,,,120000.0,180000.0,RUR,True,2022-11-26 08:07:57,2022-11-26 08:22:06,FULL_DAY,Высшее образование в области прикладной математики/физики/IT. Опыт разработки на Python 3.7+ от 2 лет. ,Подготовка данных для обучения модели. Проектирование архитектуры нейронной сети и алгоритмов обучения. Обучение модели и валидация результатов работы. ,"Официальное трудоустройство в аккредитованную IT компанию. Трудоустройство по ТК РФ, полностью ""белая"" зарплата. Удобный график с гибким началом рабочего дня. ",
70673604,Senior Data scientist (NLP/NLU),Домклик,,1,,,,,,,,2022-11-26 08:17:25,2022-11-27 08:56:23,FULL_DAY,"Высокий уровень хард скиллов в DS и, в частности, работы с NLP. В том числе знание supervised/unsupervised подходов в...",,,
67982032,Data Scientist,"Первая Грузовая Компания, IT/Digital","Первая Грузовая Компания, IT/Digital",1,"Москва, Новорязанская улица, 24",55.771591,37.665336,,,,,2022-11-25 08:08:43,2022-11-25 15:06:53,FULL_DAY,"Хорошее знание и опыт использования основных алгоритмов и библиотек для классического ML (sklearn, pandas, numpy, scipy, matplotlib, LightGBM и т...","Подготовка данных для прогнозирования, EDA. Участие в продуктивизации ML-моделей совместно с Data Engineer. Разработка рекомендательного модуля в сервисе-агрегаторе...","Возможность принять участие в развитии масштабных, цифровых продуктов. Высокий уровень дохода (fix+ бонус). Расширенный социальный пакет: ДМС со стоматологией, фитнес...",
71582181,Junior Data Scientist,Сбер. Data Science,Сбер. Data Science,1,,,,,,,,2022-11-25 15:58:30,2022-11-27 07:01:20,FULL_DAY,"Команда занимается исследованиями, разработкой и выводом в пром моделей для задач в области улучшения клиентского опыта по инвестиционным и накопительным...","Команда AI Services трайба Инвестиции и накопления блока Управление благосостоянием ПАО Сбербанк в поисках Data scientist. Разработка, поддержка и развитие...",Работа в команде разделяющей ценности Agile. Хорошо мотивирующий оклад + система премирования. Отсутствие дресс-кода. Проекты национального уровня. ,
72946864,Middle data scientist,QIWI,,1,"Москва, микрорайон Северное Чертаново, 1Ак1",55.637327,37.597702,,,,,2022-11-25 13:47:14,2022-11-27 05:36:13,FULL_DAY,"Мы работаем на результат, а не на применение/реализацию софта. Задачи предполагают много анализа данных и проверок гипотез в процессе...",Развитие моделей антифрода. Сегментация клиентов. Развитие моделей клиентского центра. Сложная визуализация данных.,"Удаленка без привязки к месту/гибрид/офис - выбираете вы. Для тех, кто в Москве, есть удобный офис в 10 минутах...",
72012099,Senior Data Scientist,НТехЛаб,,1,"Москва, Новолесная улица, 2",55.78169921110354,37.59245776074779,300000.0,,RUR,True,2022-11-25 12:47:44,2022-11-25 12:47:44,FULL_DAY,"Высшее техническое образование. Опыт в Deep Learning в Computer Vision 3-6 лет. Хорошее понимание математики, необходимой для DL. ",Делать полный цикл обучения моделей: Собирать фидбеки с заказчиков и улучшать модели.,"Сильную DS-команду. Участие в конкурсах: NIST, kaggle, рейтингование ДИТ, Дептранс, сертификация ibeta и других. Участие в российских и международных...",
72952363,Junior CV Data Scientist,Сбер. IT,Сбер. IT,1,,,,,,,,2022-11-25 16:17:46,2022-11-27 07:01:20,FULL_DAY,"Интересоваться CV (object detection, classification, segmentation). ∙ Умение составить композицию из различных подходов в работающий прототип продукта.",Работаться с данными - в основном сканы и фотки документов. ∙ OCR.,Тренировать сетки. Наши ожидания: Мы готовы предложить: Ипотека выгоднее для каждого сотрудника и льготные условия кредитования. Бесплатная подписка СберПрайм+. ,
72747476,Senior Data Scientist CV,Сбер. Data Science,Сбер. Data Science,1,,,,,,,,2022-11-25 15:58:31,2022-11-27 07:01:20,FULL_DAY,"Отличное знание одного из :pytorch1-0:, :tf: + numpy, sklearn, pandas. Опыт разработки/обучения/внедрения одной или нескольких типов...",Развитие собственного движка обработки документов OCR. Улучшение моделей детекции. Улучшение текущих и разработка новых пайплайнов E2E моделей парсинга...,"Ипотека выгоднее для каждого сотрудника и льготные условия кредитования. Бесплатная подписка СберПрайм+. Скидки на продукты компаний-партнеров: Okko, Сбер Маркет...",
70417563,Руководитель направления Data Science,Сбер для экспертов,Сбер для экспертов,1,,,,,,,,2022-11-25 15:58:30,2022-11-27 07:01:20,FULL_DAY,"Понимает, как работают алгоритмы классического ML. Уверенно владеет SQL. Знает принципы А/В тестирования.","Мы разрабатываем и внедряем end-to-end решения на основе машинного обучения в бизнес-процессы банка, связанные с обслуживанием клиентов...","Обмен опытом во внутреннем DS-community, кросс-командные проекты, неформальные внутренние мероприятия, где можешь перенять опыт коллег / поделиться чем-то...",
71890920,Senior NLP Data Scientist,Сбер. Data Science,Сбер. Data Science,1,"Москва, Кутузовский проспект, 32",55.740421,37.532071,,,,,2022-11-25 15:58:30,2022-11-27 07:01:20,FULL_DAY,"Создание графов знаний, AMR-графов и моделей на их основе. — Опыт построения NLP-моделей от 3 лет (от 2.5...","Фокусом работы Центра ИИ в Блоке «Сервисы» является предоставление инновационных продуктов и сервисов, позволяющих автоматизировать и упростить деятельность внутренних подразделений. ",От себя предлагаем: — Поощрение R&D. — Возможность переключаться с долгоиграющих проектов на короткие MVP истории. — Интересные масштабные задачи от различных...,
67136583,Team Lead Data Scientist,Сбер. Data Science,Сбер. Data Science,1,,,,,,,,2022-11-25 15:58:29,2022-11-27 07:01:20,FULL_DAY,"Имеешь опыт разработки ML моделей. Хорошее знание математической статистики и ML алгоритмов. Хорошие знания Python, SQL. Общий стаж работы не...",Задачи классификации/регрессии/uplift-моделирования. Поддержка вывода моделей в ПРОМ. Анализ и мониторинг качества моделей. Расчет CLTV и Unit экономики. ,"Deep diving в предметную область, много разработки по задачам имеющим прямой эффект на бизнес. Возможность привносить новые идеи и нестандартные...",
71836841,Data engineer / Data scientist / Руководитель отдела аналитики,Дэстэн Партнерс,,1,"Москва, Пресненская набережная, 12",55.749633,37.537434,200000.0,300000.0,RUR,False,2022-11-25 11:05:17,2022-11-25 11:05:17,FULL_DAY,"Высшее техническое образование (приветствуются выпускники МФТИ, МГУ, НИУ ВШЭ). Опыт работы аналитиком от 3-х лет. Системность. Мышление в цифрах...",Анализ и обработка данных. Написание функций SQL. Нахождение аномалий по ключевым параметрам. Тестирование и исследование гипотез. Работа с хранилищем данных.,Работа в перспективной и успешно развивающейся компании в Москва-сити. Сильный и молодой коллектив. Заработная плата от 200 000 рублей...,
70674007,Data Science,Лига Цифровой Экономики,,1,,,,,,,,2022-11-24 15:49:37,2022-11-25 07:49:32,FULL_DAY,"Знание Python. Знание SQL, BASH будет плюсом. Опыт с scikit-learn, tensorflow или pytorch, Git, Docker. Опыт решения задач anomaly...","Первичный анализ данных. Обработка данных и подготовка к созданию модели. Создание моделей машинного обучения (sklearn, tensorflow, pytorch). Анализ результатов работы...","Возможность удаленной работы на территории РФ. Профессиональная сессия развития персонала дважды в год, результатом которой является план индивидуального развития каждого...",
72230072,Data scientist,Сбер. IT,Сбер. IT,1,,,,,,,,2022-11-24 14:16:26,2022-11-27 07:01:20,FULL_DAY,"Вы не боитесь экспериментировать с архитектурами, механизмами обучения, можете и готовы придумывать новые подходы в построении пайплайнов обучения. ",Развитие технологий лицевой и голосовой биометрии. Обучение новых и улучшение показателей существующих моделей. Взаимодействие с командой разработки. Вы знакомы с...,Стабильный оклад и социальная поддержка сотрудников. Расширенный ДМС с первого дня работы для сотрудников и льготная медицинская страховка для близких. ,
71291372,Data Scientist,Банк ДОМ.РФ,,1,"Москва, улица Воздвиженка, 10",55.753301,37.606263,,,,,2022-11-24 13:51:47,2022-11-24 13:51:47,FULL_DAY,"Опыт на Kaggle, хакатонах приветствуется. Опыт работы области data sсience не менее 1 года. Умение объяснять сложные концепции простыми словами...","Полный цикл разработки моделей: постановка задачи, погружение в предметную область. Поиск и очистка данных, постановка задач дата-инженерам. ",Конкурентный уровень заработной платы + премии по итогам работы за год в соответствии с утвержденными внутренними политиками. Сокращенный рабочий день...,
72878083,Data scientist,АБСОЛЮТ БАНК,,1,,,,,,,,2022-11-24 12:42:37,2022-11-25 12:10:25,FULL_DAY,Знание высшей математики и статистики. Глубокое знание Python. Глубокое знание SQL на уровне оптимизации сложных запросов. Spark (будет плюсом). ,Разработка прогнозных и рекомендательных систем. Проверка гипотез. A\B-тестирование. Разработка ML-продуктов (прогнозные и рекомендательные системы).,Уровень заработной платы обсуждается с успешным кандидатом. Оформление согласно ТК РФ. Расширенная ДМС (со стоматологией). Доплата больничного листа до 14...,
72688089,Data Scientist,СейГеймс,,1,,,,,,,,2022-11-27 12:12:44,2022-11-27 12:21:30,FULL_DAY,"Уверенное владение SQL, Python (sklearn, pandas, numpy, scipy). Опыт работы в Data Science от 3-х лет. Успешный опыт применения...",...подходящих ML-алгоритмов для решения поставленных бизнес-задач. Обсуждение бизнес-задач и их перевод в data science задачи. Представление результатов.,"Высокий уровень дохода, соразмерный твоему професионализму. Работа из любой точки мира, включая наши офисы в 4 странах и 5 городах...",
72177207,Аналитик данных / Data scientist,СтандартПроект,,1,"Москва, улица Станиславского, 21с2",55.745716,37.663539,,,,,2022-11-25 11:20:00,2022-11-25 11:20:40,FULL_DAY,Обязательно: 1. Опыт работы аналитиком от 1 года. Ждем от кандидата проактивного подхода к решению задач и критическое восприятие результатов...,1. 20% Взаимодействие с заказчиками и подрядчиками (обсуждение аналитических задач). 2. 30% Анализ данных. 3. 30% Разработка аналитических правил для...,2. Участия и победы в конкурсах и хакатонах. Мы предлагаем: Конкурентную заработную плату. Гибкое начало работы (старт работы 08.00...,
71883843,Data scientist,Московский ювелирный завод,,1,"Москва, Нагатинская улица, 5",55.680798,37.634479,,,,,2022-11-24 09:30:57,2022-11-24 09:30:57,FULL_DAY,Опыт работы с Python и SQL. Базовые знания машинного обучения и статистики. Понимание основных алгоритмов и области их применения. ,Прогнозирование данных и кластеризация данных. Определение оптимальных значений. Автоматизация задач и улучшения работы компании с помощью Python. Поддержка работы алгоритмов...,"Официальное трудоустройство , белая заработная плата. Полная занятость в офисе. Работа в крупной Компании- лидере ювелирной отрасли. Полное соблюдение ТК РФ. ",
69317605,Middle Data Scientist (проект CVM),"МАГНИТ, Розничная сеть",,1,,,,,,,,2022-11-25 15:47:51,2022-11-27 07:01:21,REMOTE,"Python (библиотеки numpy, scipy, pandas, sklearn, DL: tensorflow/keras/ pytorch (приоритет tensorflow/keras)). SQL (для работы с Teradata, DB2...",Участвовать в полном цикле создания моделей (от data collection до model serving) для проектов по определению Consumer Choice. ,График работы 5/2 с гибким началом. ДМС. Возможность работать в офисе в Москве и удаленно. Развитие – мы оплачиваем обучение...,
72948221,Lead Data Scientist ML/CV,Сбер для экспертов,Сбер для экспертов,1,,,,,,,,2022-11-25 14:19:42,2022-11-27 07:01:20,FULL_DAY,"Аналогичный опыт работы от 1,5/4х лет. Опыт управления командой. Образование: высшее техническое. Работа с данными (ex. ","Разрабатывать ML/DL - модели в различных проектах. Анализировать новые задачи и объяснять бизнес-заказчику, как можно решить его «боль». ","Обучение за счет Компании: онлайн курсы в Виртуальной школе Сбера и неограниченный доступ к библиотеке, обучение в Корпоративном университете, тренинги...",
72752133,Data scientist (Junior) в консалтинг,БСТ Менеджмент-Консалтинг,,1,"Москва, Замоскворецкая линия, метро Маяковская",55.769808,37.596192,40000.0,,RUR,False,2022-11-25 13:14:37,2022-11-25 13:21:14,REMOTE,"Экономическое или естественно-научное образование. Знания математических основ ML, статистики, оптимизации. Опыт в анализе данных и построении ML моделей. ",Строить прогнозные модели на основе геоданных. Придумывать креативные решения и делать их прототипы для различных бизнес задач заказчика используя ML...,Возможность удаленной работы. Конкурентный уровень заработной платы. Супер-интересные задачи и топовые клиенты для резюме. Возможности для быстрого профессионального развития. ,
72415358,ML Team Lead (data scientist),НСК ЭкоСфера,,1,"Москва, Последний переулок, 24",55.769783,37.629565,750000.0,,RUR,False,2022-11-25 11:45:28,2022-11-25 12:20:19,FULL_DAY,"Глубокие знания в области Deep Learning/ Machine Learning (в частности, NLP и timeseries). Высшее образование (профильное, инженерное или математическое). ","Основной проект компании - разработка унифицированной платформы для создания, тестирования и непрерывной поставки готовых торговых роботов для биржевой торговли. ",,
72008668,Data scientist Middle/Middle+ (офис),НЬЮЭРАМЕДИА,,1,"Москва, Пресненская набережная, 12",55.749633,37.537434,100000.0,200000.0,RUR,False,2022-11-25 11:25:44,2022-11-26 11:01:08,FULL_DAY,"Общие аналитические навыки, критическое мышление, внимание к деталям, опыт работы с большим количеством информации. Продвинутый пользователь Excel (Power Query, Power...","Собственная ERP-система, обрабатывающая 100 тысяч запросов в секунду. Собственный написанный шлюз для обработки онлайн-банкинга и многое другое. ","График 5/2 в офисе Москва Сити, Башня Федерации 3 этаж. Команду увлеченных людей, которые хорошо знают свое дело, не...",
71575249,Data Science в Блок «Сеть Продаж»,Сбер. Data Science,Сбер. Data Science,1,,,,,,,,2022-11-25 15:58:32,2022-11-27 07:01:20,FULL_DAY,"Понимает, как работают алгоритмы классического ML. Уверенно владеет SQL.",В поиске Data Scienceа в команду Data Science Блока «Сеть Продаж». Мы разрабатываем и внедряем end-to-end решения на...,"Обмен опытом во внутреннем DS-community, кросс-командные проекты, неформальные внутренние мероприятия, где можешь перенять опыт коллег / поделиться чем-то...",
72888902,Senior Data Scientist,Группа Самолет,,1,,,,,,,,2022-11-24 16:07:31,2022-11-25 17:38:17,REMOTE,"Уверенные знания высшей математики, теории вероятностей и математической статистики. Знание классических алгоритмов и структур данных. Опыт внедрения ML-решений в...","Проведение аналитических работ в своем направлении. Построение моделей ML, стат анализа. Выявлять проблемы и находить узкие места с которыми сталкивается...","Полная удаленка (при желании можно работать из офиса БЦ Кунцево Плаза, м. Молодежная (кстати, наш офис получил премию «Трансформация года...",
72946834,Data Scientist в Центр AI-маркетинга,Сбер для экспертов,Сбер для экспертов,1,,,,,,,,2022-11-25 13:46:26,2022-11-27 07:01:20,FULL_DAY,"Вы будете работать в очень сильной, мотивированной и амбициозной команде. Ваша самостоятельность и ответственность – необходимые для работы качества. - ",Центр AI-маркетинга в поисках Data Scientist. Наша команда занимаемся внедрением алгоритмов и автоматизацией процессов департамента. Вам предстоит работать на...,"График работы full time (смешанный: офис + удаленка). Мотивирующая система оплаты труда. Расширенный социальный пакет, корпоративные льготы (в т.ч. ",
71291375,Senior data scientist,Банк ДОМ.РФ,,1,"Москва, улица Воздвиженка, 10",55.753301,37.606263,,,,,2022-11-24 13:51:46,2022-11-24 13:51:46,FULL_DAY,"Опыт от 1 года в банковской сфере. Знание статистики и методов анализа данных, таких как логистическая регрессия, анализ выживаемости, дерево...","Построение моделей вероятности дефолта (PD) и уровня потерь (LGD), а также других аналитических решений для поддержки риск менеджмента. ",Конкурентный уровень заработной платы + премии по итогам работы за год в соответствии с утвержденными внутренними политиками. Сокращенный рабочий день...,
72546464,Data Scientist (Middle),BAUM INFORM,,1,"Москва, Арбатско-Покровская линия, метро Бауманская",55.772411,37.679044,,,,,2022-11-27 12:01:52,2022-11-27 12:20:53,FULL_DAY,"Интеллектуальная база знаний, для работы с неструктурированными данными. 1. Разбираться в типах данных. 2. Разбираться в алгоритмах ML и AI. ","Система предиктивной аналитики для производства. Работать в команде, вести текущую ML разработку, делать прототипы ""на коленке"", решать нетривиальные задачки по...","1. Работать в команде. 1.Стабильная, динамично развивающаяся компания, не обременённая бюрократией. 2.Участие в создании продуктов высокого класса, решение интересных задач. ",
69197357,Data scientist (middle+) / Руководитель отдела аналитики,Дэстэн Партнерс,,1,,,,200000.0,300000.0,RUR,False,2022-11-25 11:05:34,2022-11-25 11:05:34,FULL_DAY,"Системное мышление. Высшее техническое образование (приветствуются выпускники МФТИ, МГУ, НИУ ВШЭ). Мыслить в цифрах. Иметь опыт работы аналитиком в крупной...",Анализ и обработка данных. Нахождение аномалий по ключевым параметрам. Тестирование и исследование гипотез. Работа с хранилищем данных.,"Работа в перспективной и успешно развивающейся компании. Комфортный офис в Москва-сити. График 5/2, с 11:00 до 19...",
72944556,Middle/Senior data scientist (команда Рекомендательных систем),Сбер для экспертов,Сбер для экспертов,1,,,,,,,,2022-11-25 13:10:59,2022-11-27 07:01:20,FULL_DAY,"Знание классического МЛ и опыт работы с ним. Знание принципов работы и построение нейронных сетей, знакомство с современными архитектурами. ","Мониторинг публикаций в целевых областях, участие во внутреннем reading club. Разведочный анализ данных, генерация гипотез и оценка их потенциала на...",Программа льготного кредитования в Сбербанке. Возможность принять участие в других крупных и уникальных проектах банка. Доступ к уникальным технологическим ресурсам...,
72893549,Математик / программист / data scientist,Доверие Недвижимость,,1,,,,,,,,2022-11-24 18:47:59,2022-11-24 18:48:35,REMOTE,Высшее образование (математическое / физико-математическое / финансово-математическое). Английский язык не ниже уровня Intermediate (на уровне чтения документации). Понимание практического применения...,Работа с внутренними и внешними источниками данных. Анализ данных и их оценка для включения в математическую модель. Разработка математической модели...,"Возможность принять участие в разработке глобального продукта. Мы всегда открыты к новым идеям, предложениям по совершенствованию продукта и созидательной критике. ",
72924136,Менеджер проекта риск моделирования (Data Scientist),МСП Банк,,1,"Москва, Садовническая улица, 79",55.734988,37.643435,,,,,2022-11-25 07:46:51,2022-11-25 17:12:26,FULL_DAY,"Высшее математическое, экономико-математическое, техническое образование. Опыт разработки / валидации моделей количественной оценки риска не менее года в кредитной организации или...","Разработка и валидация моделей количественной оценки риска (PD, LGD, EAD). Подготовка данных для разработки моделей количественной оценки риска. ",Возможность поработать над действительно широким кругом задач и расширить свои знания и опыт в разного рода технологиях. Возможность поучаствовать во...,
72886108,Data scientist / ML developer,Работут,,1,,,,,,,,2022-11-24 14:58:30,2022-11-25 13:28:08,FULL_DAY,"Improve current algorithms of regression and clustering. Familiarity with query SQL. Able to create dashboards (PowerBI, Tableau).",Предстоящие задачи: A/B testing. A/B testing. У нас in-house разработка.,"Долгосрочные проекты – игра «в долгую» (не проектная занятость). Один на один с трудностями не оставляем, всё обсуждаем и помогаем друг...",
71714632,Data Scientist / ML Инженер,Stellar Labs,,1,"Москва, Лесная улица, 43",55.780588,37.590677,,,,,2022-11-24 14:47:49,2022-11-26 14:56:18,FULL_DAY,Опыт работы с указанным стеком. Опыт проведения A/B тестов и вывода моделей в продакшн. Опыт реализации проектов в области...,"Разрабатывать и внедрять рекомендательные алгоритмы как составную часть b2b SaaS продукта. Управлять жизненным циклом ML моделей (автоматизация, оптимизация...","Работу в аккредитованной ИТ-компании. Свободу и доверие - гибкий график работы, гибридный график с ориентацией на результат, а не на...",
72559915,Data Scientist / ML-разработчик,СтандартПроект,,1,"Москва, улица Станиславского, 21с2",55.745716,37.663539,,,,,2022-11-24 14:45:10,2022-11-24 15:20:17,FULL_DAY,Обязательно: 1. Опыт работы аналитиком от 1 года. Ждем от кандидата проактивного подхода к решению задач и критическое восприятие результатов...,1. 50% Разработка ML моделей для высоконагруженных систем (+ доработка и переобучение этих моделей после внедрения). 2. 30% Анализ данных. ,"Конкурентную заработную плату. Гибкое начало работы (старт работы 08.00 – 10.00). График работы: 5/2, СБ и ВС, праздники...",
70979367,Data Scientist (Рекомендательная система),Сбер. IT,Сбер. IT,1,,,,,,,,2022-11-24 14:16:05,2022-11-27 07:01:20,FULL_DAY,"Мотивация учиться и развиваться в области рекомендательных систем. Практический опыт полного цикла решения ML задач: предобработка данных, выбор алгоритмов и...",Разработка ML пайплайнов для формирования персональных рекомендаций и их продуктизация. Исследование современных подходов к рекомендациям. Постановка и реализация гипотез по...,Стабильный оклад и социальная поддержка сотрудников. Расширенный ДМС с первого дня работы для сотрудников и льготная медицинская страховка для близких. ,
72781802,Data Scientist,СберЗдоровье,,1,"Москва, улица Ленинская Слобода, 26",55.7110580810468,37.65276350527913,,,,,2022-11-23 06:48:41,2022-11-24 15:29:41,FULL_DAY,Об IT в цифрах: Опыт в роли DS 3+ лет. Знать и уметь основные алгоритмы и подходы классического ML. ,"3 бизнес-направления. 15+ команд (каждая наша команда кросс-функциональная, 7-12 человек, включает в себя QA, DevOps, аналитиков...","X2 рост ИТ по людям за 2021 год. Регулярные совместные выезды для живого общения (корпоративные и командные, полностью оплачиваемые). ",
72038325,"Data Scientist, Социальная коммерция",Ozon Информационные технологии,Ozon Информационные технологии,1,"Москва, Пресненская набережная, 10",55.74723295660558,37.536558290665916,,,,,2022-11-24 10:45:57,2022-11-27 07:01:20,FULL_DAY,Опыт проработки задачи от бизнес-постановки до математической формулировки и реализации в коде. Опыт применения основных алгоритмов машинного обучения. ,"Построение рекомендательных систем. Подготовка данных, выявление закономерностей на признаках. Построение и статистическая проверка гипотез по имеющимся данным. Построение, оценка и...","Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. ",
72753967,Специалист по документообороту международной школы Data Science и программирования Mathshub,Mathshub,,1,,,,,,,,2022-11-25 13:45:34,2022-11-25 14:20:42,FULL_DAY,Знание основ делопроизводства. Уверенный пользователь ПК и Google-сервисами. Знание ГОСТов и утверждённых внутренних процессных документов в области ведения дел. ,"Выпустить новые продукты профессий по направлениям разработки на русскоязычном рынке. Выстроить образовательную модель внутри команды, которая будет работать на масштабирование. ",Работу в коллективе с одним из самых сильных нетворков в сфере разработки и Data Science. Возможность профессионального роста. ,
